10000.0	0.026653	0.056994915	0.018512657	0.008481304
50000.0	0.1407339	0.167294502	0.09458859	0.039266456
100000.0	0.2635438	0.316551446	0.192606703	0.077840278
200000.0	0.5470619	0.64154458	0.411533552	0.191006463
300000.0	0.8563711	0.836227893	0.684884923	0.279375439
400000.0	1.1249668	1.235788106	0.964098996	0.364548416
500000.0	1.4170343	1.554531574	1.240296889	0.467306288
600000.0	1.6941277	1.779597282	1.542728567	0.57916149
700000.0	2.0091958	2.119302272	1.831671111	0.663154678
800000.0	2.4529058	2.465498924	2.131719819	0.766186688
900000.0	2.5358996	2.676106214	2.463482664	0.972939004
1.0e6	2.8374471	3.096881151	2.724934102	1.098520486
1.5e6	4.410989	4.67228651	4.292228162	1.761307223
2.0e6	6.2828235	6.198250055	5.822115906	2.456764782
3.0e6	11.530809	9.616283178	9.076778079	3.688282994
4.0e6	20.2863495	13.27134561	12.106539764	5.062048607
5.0e6	25.45162	19.04714465	15.33566063	6.322172503
6.0e6	39.19465	23.7154088	18.585102165	7.428855102
7.0e6	49.8677732	29.17840218	21.931698234	9.083365177
8.0e6	59.4872786	36.65862822	24.952916116	10.103170889
9.0e6	76.07555	42.93665599	28.259367618	11.530431308
1.0e7	92.3296999	50.47215747	32.320052597	12.820952676
