10000.0	0.06275415	0.066103935	0.012353295	0.037285837
50000.0	0.18762779	0.16872406	0.081975876	0.078932294
100000.0	0.36704373	0.317125558	0.191437198	0.090721141
200000.0	0.83926558	0.645816326	0.521358857	0.135278448
300000.0	1.59529948	0.874869346	1.005018846	0.222550436
400000.0	2.79236888	1.302515745	1.633866875	0.32038003
500000.0	3.88768148	1.753487348	2.40920174	0.444454379
600000.0	5.2595632	2.052203178	3.329710386	0.593940386
700000.0	7.10792803	2.695926666	4.37209172	0.86459793
800000.0	8.99856114	3.408551931	5.596460078	1.077472673
900000.0	11.3427312	3.739826917	6.899980958	1.313478265
1.0e6	13.4954769	4.789931297	8.320868273	1.567233841
1.5e6	29.4975237	8.338554143	17.587179777	3.180183265
2.0e6	51.869369	16.1827507	30.174841928	14.161566084
3.0e6	106.86457	34.46977019	65.46757038	26.241336055
