10000.0	0.06275415	0.066103935	0.012576148	0.036624004
50000.0	0.18762779	0.16872406	0.081093877	0.075936972
100000.0	0.36704373	0.317125558	0.187756874	0.085150928
200000.0	0.83926558	0.645816326	0.513933858	0.129772852
300000.0	1.59529948	0.874869346	0.989369012	0.201748263
400000.0	2.79236888	1.302515745	1.618255384	0.303405519
500000.0	3.88768148	1.753487348	2.38197671	0.424428714
600000.0	5.2595632	2.052203178	3.296368782	0.5655975
700000.0	7.10792803	2.695926666	4.335835831	0.70391375
800000.0	8.99856114	3.408551931	5.520474613	0.829981002
900000.0	11.3427312	3.739826917	6.831634854	1.06452048
1.0e6	13.4954769	4.789931297	8.280276574	2.512720005
1.5e6	29.4975237	8.338554143	17.560909288	2.619818409
2.0e6	51.869369	16.1827507	30.076367957	4.509593182
3.0e6	106.86457	34.46977019	66.323193093	25.545304948
