10000.0	0.026653	0.056994915	0.018550146	0.004499402
50000.0	0.1407339	0.167294502	0.094648578	0.022080027
100000.0	0.2635438	0.316551446	0.192162243	0.045529778
200000.0	0.5470619	0.64154458	0.412606795	0.100199243
300000.0	0.8563711	0.836227893	0.681281311	0.165928063
400000.0	1.1249668	1.235788106	0.958798631	0.234882854
500000.0	1.4170343	1.554531574	1.246815839	0.305329122
600000.0	1.6941277	1.779597282	1.571649106	0.381137657
700000.0	2.0091958	2.119302272	1.816684155	0.493022018
800000.0	2.4529058	2.465498924	2.124586522	0.580273875
900000.0	2.5358996	2.676106214	2.443432325	0.679140072
1.0e6	2.8374471	3.096881151	2.738919	0.686622282
1.5e6	4.410989	4.67228651	4.234636767	1.155791522
2.0e6	6.2828235	6.198250055	5.755368685	1.450492581
3.0e6	11.530809	9.616283178	8.876887324	2.424914451
4.0e6	20.2863495	13.27134561	12.194184711	3.328118157
5.0e6	25.45162	19.04714465	15.401785581	4.221169947
6.0e6	39.19465	23.7154088	18.505909959	5.176629822
7.0e6	49.8677732	29.17840218	22.062926007	6.152626461
8.0e6	59.4872786	36.65862822	25.272095058	6.964099077
9.0e6	76.07555	42.93665599	28.533562088	7.965780191
1.0e7	92.3296999	50.47215747	31.868714811	9.201117369
