10000.0	0.06275415	0.066103935	0.012171957	0.00413384
50000.0	0.18762779	0.16872406	0.081288686	0.021709284
100000.0	0.36704373	0.317125558	0.192525862	0.046401078
200000.0	0.83926558	0.645816326	0.541919475	0.113129013
300000.0	1.59529948	0.874869346	1.047978015	0.240556599
400000.0	2.79236888	1.302515745	1.708325914	0.323826752
500000.0	3.88768148	1.753487348	2.527273323	0.473734665
600000.0	5.2595632	2.052203178	3.525299775	0.695280389
700000.0	7.10792803	2.695926666	4.550360097	0.82496011
800000.0	8.99856114	3.408551931	5.833020318	1.685589894
900000.0	11.3427312	3.739826917	7.343278758	1.311147842
1.0e6	13.4954769	4.789931297	8.685441085	2.46703629
1.5e6	29.4975237	8.338554143	18.422238219	9.043507112
2.0e6	51.869369	16.1827507	31.666232046	15.35142131
3.0e6	106.86457	34.46977019	69.12132888	32.49608592
