10000.0	0.026653	0.056994915	0.020390885	0.007280037
50000.0	0.1407339	0.167294502	0.098407604	0.034484801
100000.0	0.2635438	0.316551446	0.19650016	0.069284119
200000.0	0.5470619	0.64154458	0.43882361	0.150313249
300000.0	0.8563711	0.836227893	0.725804989	0.233678046
400000.0	1.1249668	1.235788106	1.041719838	0.327684985
500000.0	1.4170343	1.554531574	1.388686714	0.436104304
600000.0	1.6941277	1.779597282	1.763749158	0.536083968
700000.0	2.0091958	2.119302272	2.113384818	0.652372099
800000.0	2.4529058	2.465498924	2.458184596	0.726988517
900000.0	2.5358996	2.676106214	2.830667512	0.854587659
1.0e6	2.8374471	3.096881151	3.212430011	0.968780876
1.5e6	4.410989	4.67228651	5.10114304	1.582844146
2.0e6	6.2828235	6.198250055	6.897511272	2.12955705
3.0e6	11.530809	9.616283178	10.808067824	3.304490701
4.0e6	20.2863495	13.27134561	14.443455275	4.672776123
5.0e6	25.45162	19.04714465	18.420013272	5.738996382
6.0e6	39.19465	23.7154088	22.302600689	6.955387815
7.0e6	49.8677732	29.17840218	25.819055451	8.214109147
8.0e6	59.4872786	36.65862822	29.266353286	9.584991068
9.0e6	76.07555	42.93665599	32.734288284	10.937887619
1.0e7	92.3296999	50.47215747	36.934880399	12.182768705
