10000.0	0.026653	0.056994915	0.018345028	0.008860028
50000.0	0.1407339	0.167294502	0.093387946	0.041048548
100000.0	0.2635438	0.316551446	0.190043655	0.082178544
200000.0	0.5470619	0.64154458	0.405718923	0.217402901
300000.0	0.8563711	0.836227893	0.679174977	0.324589935
400000.0	1.1249668	1.235788106	0.952172014	0.417875582
500000.0	1.4170343	1.554531574	1.238409634	0.498274264
600000.0	1.6941277	1.779597282	1.531609515	0.659612128
700000.0	2.0091958	2.119302272	1.818406475	0.764822849
800000.0	2.4529058	2.465498924	2.116190602	0.870787886
900000.0	2.5358996	2.676106214	2.447680862	0.959238811
1.0e6	2.8374471	3.096881151	2.703878964	1.096444966
1.5e6	4.410989	4.67228651	4.223114122	1.780268002
2.0e6	6.2828235	6.198250055	5.752633363	2.411153022
3.0e6	11.530809	9.616283178	8.90832235	3.680127496
4.0e6	20.2863495	13.27134561	12.008952595	5.010195069
5.0e6	25.45162	19.04714465	15.260160663	6.35381556
6.0e6	39.19465	23.7154088	18.473564386	7.547056508
7.0e6	49.8677732	29.17840218	21.745863956	9.058462308
8.0e6	59.4872786	36.65862822	25.008702751	10.221589572
9.0e6	76.07555	42.93665599	28.249751066	11.551260333
1.0e7	92.3296999	50.47215747	31.486459139	12.871661722
