10000.0	0.06275415	0.066103935	0.012281343	0.01718772
50000.0	0.18762779	0.16872406	0.105548725	0.035022598
100000.0	0.36704373	0.317125558	0.195928351	0.061021306
200000.0	0.83926558	0.645816326	0.774340177	0.174729612
300000.0	1.59529948	0.874869346	1.66782864	0.316185655
400000.0	2.79236888	1.302515745	2.531918773	0.537233613
500000.0	3.88768148	1.753487348	3.68771971	0.799137667
600000.0	5.2595632	2.052203178	5.025014253	1.118246769
700000.0	7.10792803	2.695926666	6.461385768	1.51230893
800000.0	8.99856114	3.408551931	8.290451796	1.930020358
900000.0	11.3427312	3.739826917	10.263987034	2.697482565
1.0e6	13.4954769	4.789931297	13.028610024	3.644420764
1.5e6	29.4975237	8.338554143	27.721143445	7.939542757
2.0e6	51.869369	16.1827507	48.787653156	14.017710324
3.0e6	106.86457	34.46977019	108.254171261	31.975223098
