10000.0	0.026653	0.056994915	0.019923599	0.004759715
50000.0	0.1407339	0.167294502	0.096312869	0.021983195
100000.0	0.2635438	0.316551446	0.192913904	0.044898211
200000.0	0.5470619	0.64154458	0.428893933	0.103254223
300000.0	0.8563711	0.836227893	0.711633039	0.168635613
400000.0	1.1249668	1.235788106	1.041942011	0.240393718
500000.0	1.4170343	1.554531574	1.361430341	0.337026492
600000.0	1.6941277	1.779597282	1.71516971	0.420693333
700000.0	2.0091958	2.119302272	2.024493024	0.48585721
800000.0	2.4529058	2.465498924	2.343491115	0.55986357
900000.0	2.5358996	2.676106214	2.692874622	0.643674747
1.0e6	2.8374471	3.096881151	3.03944261	0.731165893
1.5e6	4.410989	4.67228651	4.772687904	1.072787322
2.0e6	6.2828235	6.198250055	6.523586948	1.46831009
3.0e6	11.530809	9.616283178	10.208337217	2.38088636
4.0e6	20.2863495	13.27134561	13.87861661	3.350917102
5.0e6	25.45162	19.04714465	17.406205316	4.125922735
6.0e6	39.19465	23.7154088	21.638479657	4.961969468
7.0e6	49.8677732	29.17840218	25.446539421	5.930169163
8.0e6	59.4872786	36.65862822	29.266614096	6.789692512
9.0e6	76.07555	42.93665599	32.941250335	7.709425454
1.0e7	92.3296999	50.47215747	36.793324888	8.561726708
