10000.0	0.06275415	0.066103935	0.006136556	0.003384136
50000.0	0.18762779	0.16872406	0.050495724	0.019351096
100000.0	0.36704373	0.317125558	0.192268535	0.054274329
200000.0	0.83926558	0.645816326	0.763587591	0.164204894
300000.0	1.59529948	0.874869346	1.580621487	0.345375081
400000.0	2.79236888	1.302515745	2.579497084	0.573813883
500000.0	3.88768148	1.753487348	3.739808618	0.880874579
600000.0	5.2595632	2.052203178	5.263349811	1.384800624
700000.0	7.10792803	2.695926666	6.742741114	1.947726943
800000.0	8.99856114	3.408551931	8.342672633	2.450056358
900000.0	11.3427312	3.739826917	10.31628814	3.018797095
1.0e6	13.4954769	4.789931297	12.640018725	3.768627013
1.5e6	29.4975237	8.338554143	28.551088404	8.108719079
2.0e6	51.869369	16.1827507	48.768321916	14.736800805
3.0e6	106.86457	34.46977019	109.758542097	33.334127581
