10000.0	0.026653	0.056994915	0.018195106	0.008332166
50000.0	0.1407339	0.167294502	0.090857982	0.037975491
100000.0	0.2635438	0.316551446	0.186218987	0.07609627
200000.0	0.5470619	0.64154458	0.396227642	0.181262843
300000.0	0.8563711	0.836227893	0.663077721	0.26775778
400000.0	1.1249668	1.235788106	0.927241483	0.349552081
500000.0	1.4170343	1.554531574	1.20298691	0.452454962
600000.0	1.6941277	1.779597282	1.488892096	0.559712231
700000.0	2.0091958	2.119302272	1.763856805	0.656130979
800000.0	2.4529058	2.465498924	2.041718735	0.750012966
900000.0	2.5358996	2.676106214	2.367498068	0.958678675
1.0e6	2.8374471	3.096881151	2.618148177	1.056440195
1.5e6	4.410989	4.67228651	4.124657689	1.719792559
2.0e6	6.2828235	6.198250055	5.699607199	2.376735161
3.0e6	11.530809	9.616283178	9.700992828	3.579466745
4.0e6	20.2863495	13.27134561	13.160906912	4.822281214
5.0e6	25.45162	19.04714465	16.602867624	6.05170165
6.0e6	39.19465	23.7154088	20.505667459	7.071648926
7.0e6	49.8677732	29.17840218	24.196791613	8.653971279
8.0e6	59.4872786	36.65862822	26.478985367	10.942735403
9.0e6	76.07555	42.93665599	30.000376048	11.17857998
1.0e7	92.3296999	50.47215747	33.408052677	12.443070574
