10000.0	0.026653	0.056994915	0.022262476	0.005919737
50000.0	0.1407339	0.167294502	0.107683055	0.030760771
100000.0	0.2635438	0.316551446	0.31967032	0.210893599
200000.0	0.5470619	0.64154458	0.645900162	0.108706123
300000.0	0.8563711	0.836227893	0.897676313	0.171495679
400000.0	1.1249668	1.235788106	1.370763591	0.242187756
500000.0	1.4170343	1.554531574	1.692570177	0.312906019
600000.0	1.6941277	1.779597282	1.951586553	0.404314737
700000.0	2.0091958	2.119302272	2.287487364	0.457795472
800000.0	2.4529058	2.465498924	2.722187747	0.54871261
900000.0	2.5358996	2.676106214	2.982211291	0.58978158
1.0e6	2.8374471	3.096881151	3.343372824	0.799799689
1.5e6	4.410989	4.67228651	5.230350997	1.528092613
2.0e6	6.2828235	6.198250055	7.625547812	2.100472526
3.0e6	11.530809	9.616283178	10.976397898	2.724308046
4.0e6	20.2863495	13.27134561	15.170952036	3.648980073
5.0e6	25.45162	19.04714465	19.750744683	4.733183095
6.0e6	39.19465	23.7154088	22.905439883	5.717354471
7.0e6	49.8677732	29.17840218	26.179899235	6.195863375
8.0e6	59.4872786	36.65862822	30.735741936	6.947512736
9.0e6	76.07555	42.93665599	34.934065597	8.303506696
1.0e7	92.3296999	50.47215747	38.93954125	9.985359475
