10000.0	0.06275415	0.066103935	0.012445644	0.037304342
50000.0	0.18762779	0.16872406	0.082015097	0.078838677
100000.0	0.36704373	0.317125558	0.191884874	0.090065474
200000.0	0.83926558	0.645816326	0.521535084	0.134271509
300000.0	1.59529948	0.874869346	1.005310004	0.223559687
400000.0	2.79236888	1.302515745	1.62621231	0.317436879
500000.0	3.88768148	1.753487348	2.393721759	0.454111311
600000.0	5.2595632	2.052203178	3.300828727	0.648356067
700000.0	7.10792803	2.695926666	4.342344499	0.746613061
800000.0	8.99856114	3.408551931	5.534709071	0.92021809
900000.0	11.3427312	3.739826917	6.815539811	1.113289354
1.0e6	13.4954769	4.789931297	8.275059207	1.324041518
1.5e6	29.4975237	8.338554143	17.47442383	2.994403997
2.0e6	51.869369	16.1827507	30.069663065	11.716049483
3.0e6	106.86457	34.46977019	65.318559386	21.222023669
