10000.0	0.06275415	0.066103935	0.007408077	0.003912061
50000.0	0.18762779	0.16872406	0.063451525	0.022960418
100000.0	0.36704373	0.317125558	0.184442232	0.05453275
200000.0	0.83926558	0.645816326	0.487230606	0.144256566
300000.0	1.59529948	0.874869346	0.898896914	0.262344523
400000.0	2.79236888	1.302515745	1.435327814	0.401726167
500000.0	3.88768148	1.753487348	2.079665135	0.593538349
600000.0	5.2595632	2.052203178	2.839554161	0.821593512
700000.0	7.10792803	2.695926666	3.706619141	1.074502224
800000.0	8.99856114	3.408551931	4.729450491	1.365883963
900000.0	11.3427312	3.739826917	5.797757958	1.758001644
1.0e6	13.4954769	4.789931297	7.036330115	2.128253153
1.5e6	29.4975237	8.338554143	14.958171478	4.498772259
2.0e6	51.869369	16.1827507	25.835583381	7.828144458
3.0e6	106.86457	34.46977019	53.948964942	16.870796036
