10000.0	0.06275415	0.066103935	0.013596582	0.034385727
50000.0	0.18762779	0.16872406	0.079842213	0.073643151
100000.0	0.36704373	0.317125558	0.182622502	0.088274478
200000.0	0.83926558	0.645816326	0.4992334	0.14088786
300000.0	1.59529948	0.874869346	0.969654504	0.280595368
400000.0	2.79236888	1.302515745	1.568892247	0.429801558
500000.0	3.88768148	1.753487348	2.381717728	0.59664634
600000.0	5.2595632	2.052203178	3.292565735	0.946247699
700000.0	7.10792803	2.695926666	4.218032211	1.165237301
800000.0	8.99856114	3.408551931	5.383898953	1.515993074
900000.0	11.3427312	3.739826917	6.677952507	1.907019548
1.0e6	13.4954769	4.789931297	8.072441404	2.522824331
1.5e6	29.4975237	8.338554143	16.532311033	5.5772408
2.0e6	51.869369	16.1827507	28.381475033	7.479401147
3.0e6	106.86457	34.46977019	61.973668761	21.004750074
