10000.0	0.026653	0.056994915	0.020126256	0.007476345
50000.0	0.1407339	0.167294502	0.096979672	0.036740129
100000.0	0.2635438	0.316551446	0.194463768	0.070120692
200000.0	0.5470619	0.64154458	0.43068965	0.154333979
300000.0	0.8563711	0.836227893	0.704372346	0.241044331
400000.0	1.1249668	1.235788106	1.001657138	0.342250702
500000.0	1.4170343	1.554531574	1.294596423	0.455260919
600000.0	1.6941277	1.779597282	1.607653346	0.529195981
700000.0	2.0091958	2.119302272	1.871729464	0.634409521
800000.0	2.4529058	2.465498924	2.132956771	0.728947656
900000.0	2.5358996	2.676106214	2.514278137	0.832350043
1.0e6	2.8374471	3.096881151	2.83709869	0.956779414
1.5e6	4.410989	4.67228651	4.3508864	1.587446386
2.0e6	6.2828235	6.198250055	5.835936713	2.078904815
3.0e6	11.530809	9.616283178	9.021594032	3.221199123
4.0e6	20.2863495	13.27134561	12.318310772	4.429316525
5.0e6	25.45162	19.04714465	15.541393217	5.55131732
6.0e6	39.19465	23.7154088	18.941758939	6.721465606
7.0e6	49.8677732	29.17840218	22.599587871	7.939495947
8.0e6	59.4872786	36.65862822	26.6406701	9.250916702
9.0e6	76.07555	42.93665599	31.798819328	10.531489704
1.0e7	92.3296999	50.47215747	35.363910724	11.651665473
